TradingDate,StrikePrice,CallPut,Volume,AVGPrice
2021-06-17,670,P,11,80.64636363636365
2021-06-17,675,P,2,77.41499999999999
2021-06-17,680,P,1,84.71
2021-06-17,690,P,2,90.025
2021-06-17,700,P,6,99.89333333333333
2021-06-17,710,P,5,102.974
2021-06-17,720,P,1,116.29
2021-06-17,730,P,1,120.58
2021-06-17,750,P,1,146
2021-06-17,770,P,1,156.2
2021-06-17,790,P,3,177.78333333333333
2021-06-17,800,P,1,193.19
2021-06-18,250,C,1,375.9
2021-06-18,300,C,1,325
2021-06-18,340,C,2,283.06
2021-06-18,535,C,1,97.35
2021-06-18,540,C,2,93.54499999999999
2021-06-18,545,C,5,91.86999999999999
2021-06-18,550,C,4,88.42250000000001
2021-06-18,555,C,1,82.15
2021-06-18,570,C,3,74.39
2021-06-18,575,C,6,67.79166666666667
2021-06-18,580,C,3,66.54
2021-06-18,582.5,C,4,69.2875
2021-06-18,585,C,2,65.9
2021-06-18,590,C,6,59.64833333333333
2021-06-18,592.5,C,3,56.300000000000004
2021-06-18,595,C,7,55.18714285714286
2021-06-18,597.5,C,2,53.584999999999994
2021-06-18,600,C,10,55.428999999999995
2021-06-18,602.5,C,3,50.666666666666664
2021-06-18,605,C,10,53.66300000000001
2021-06-18,607.5,C,2,49.585
2021-06-18,610,C,20,50.7445
2021-06-18,612.5,C,7,46.84285714285715
2021-06-18,615,C,14,45.99214285714286
2021-06-18,617.5,C,9,45.11
2021-06-18,620,C,53,43.306981132075464
2021-06-18,622.5,C,7,44.791428571428575
2021-06-18,625,C,74,43.75540540540539
2021-06-18,630,C,42,40.249523809523815
2021-06-18,635,C,16,39.173750000000005
2021-06-18,640,C,28,34.00678571428571
2021-06-18,645,C,77,35.19376623376623
2021-06-18,650,C,223,32.28614349775787
2021-06-18,655,C,2,31.575
2021-06-18,660,C,59,28.61
2021-06-18,665,C,10,26.774
2021-06-18,670,C,20,24.718
2021-06-18,675,C,13,23.07384615384615
2021-06-18,680,C,11,21.847272727272724
2021-06-18,690,C,10,18.767000000000003
2021-06-18,700,C,112,16.780357142857145
2021-06-18,710,C,20,14.566000000000003
2021-06-18,720,C,30,12.734
2021-06-18,730,C,21,10.813333333333334
2021-06-18,740,C,19,9.952105263157895
2021-06-18,750,C,50,8.768600000000003
2021-06-18,760,C,20,7.705500000000001
2021-06-18,770,C,14,6.230714285714286
2021-06-18,780,C,16,6.06125
2021-06-18,790,C,3,5.75
2021-06-18,800,C,40,4.858
2021-06-18,810,C,4,4.175
2021-06-18,820,C,4,3.67
2021-06-18,830,C,3,3.1
2021-06-18,840,C,1,3
2021-06-18,850,C,6,2.5916666666666663
2021-06-18,870,C,3,2.2333333333333334
2021-06-18,880,C,3,1.95
2021-06-18,890,C,5,1.8939999999999997
2021-06-18,900,C,59,1.808644067796609
2021-06-18,920,C,2,1.46
2021-06-18,930,C,1,1.4
2021-06-18,940,C,1,1.6
2021-06-18,950,C,1,1.31
2021-06-18,970,C,1,1.32
2021-06-18,1000,C,10,1.05
2021-06-18,1025,C,2,1.0150000000000001
2021-06-18,1100,C,3,0.61
2021-06-18,1125,C,1,0.6
2021-06-18,1175,C,2,0.425
2021-06-18,1225,C,80,0.4033749999999999
2021-06-18,100,P,1,0.08
2021-06-18,150,P,1,0.25
2021-06-18,200,P,7,0.6014285714285714
2021-06-18,250,P,21,1.018571428571429
2021-06-18,300,P,12,1.6358333333333333
2021-06-18,310,P,1,2.11
2021-06-18,320,P,22,1.8877272727272725
2021-06-18,330,P,1,2.27
2021-06-18,340,P,1,2.1
2021-06-18,350,P,4,2.7225
2021-06-18,360,P,2,2.5300000000000002
2021-06-18,380,P,3,3.2900000000000005
2021-06-18,390,P,3,3.64
2021-06-18,400,P,15,4.018666666666667
2021-06-18,410,P,1,4.33
2021-06-18,420,P,2,4.625
2021-06-18,430,P,41,5.067073170731705
2021-06-18,440,P,9,5.513333333333334
2021-06-18,450,P,25,5.782
2021-06-18,460,P,4,6.300000000000001
2021-06-18,470,P,3,7.02
2021-06-18,480,P,8,7.608750000000001
2021-06-18,490,P,11,8.557272727272727
2021-06-18,500,P,41,9.671707317073169
2021-06-18,510,P,18,11.139444444444443
2021-06-18,520,P,18,12.397777777777778
2021-06-18,530,P,32,14.131562499999998
2021-06-18,535,P,28,14.784999999999995
2021-06-18,540,P,9,15.99888888888889
2021-06-18,545,P,7,16.77285714285714
2021-06-18,550,P,33,18.196363636363635
2021-06-18,555,P,3,19.573333333333334
2021-06-18,560,P,12,20.62
2021-06-18,565,P,9,22.28666666666667
2021-06-18,570,P,14,23.889285714285716
2021-06-18,575,P,9,25.777777777777782
2021-06-18,580,P,9,26.444444444444443
2021-06-18,582.5,P,2,29.065
2021-06-18,585,P,17,29.92176470588236
2021-06-18,587.5,P,1,28.58
2021-06-18,590,P,6,30.84166666666667
2021-06-18,592.5,P,1,32.35
2021-06-18,595,P,11,33.699999999999996
2021-06-18,597.5,P,4,33.675000000000004
2021-06-18,600,P,22,34.39772727272728
2021-06-18,602.5,P,12,34.49166666666667
2021-06-18,605,P,10,35.723
2021-06-18,607.5,P,8,36.155
2021-06-18,610,P,21,37.75714285714286
2021-06-18,612.5,P,1,42.1
2021-06-18,615,P,17,41.65470588235294
2021-06-18,617.5,P,15,43.75533333333333
2021-06-18,620,P,17,43.10411764705883
2021-06-18,622.5,P,3,44.973333333333336
2021-06-18,625,P,16,45.676875
2021-06-18,630,P,16,47.76125
2021-06-18,635,P,10,52.840999999999994
2021-06-18,640,P,4,53.224999999999994
2021-06-18,645,P,1,55.79
2021-06-18,650,P,8,59.238749999999996
2021-06-18,660,P,1,65.01
2021-06-18,665,P,1,71.7
2021-06-18,670,P,1,69.4
2021-06-18,675,P,2,79.7
2021-06-18,680,P,1,81.65
2021-06-18,690,P,1,89.87
2021-06-18,700,P,1,96
2021-06-18,720,P,3,108.05
2021-06-18,730,P,1,117.05
2021-06-18,750,P,1,141.97
2021-06-18,800,P,1,184.41
2021-06-18,820,P,1,200.48
2021-06-18,850,P,1,236.59
2021-06-21,500,C,11,130.79545454545456
2021-06-21,520,C,2,111.615
2021-06-21,530,C,1,109
2021-06-21,540,C,5,96.976
2021-06-21,545,C,6,94.50833333333333
2021-06-21,550,C,12,91.5575
2021-06-21,560,C,79,76.87025316455696
2021-06-21,565,C,4,75
2021-06-21,570,C,18,72.13833333333335
2021-06-21,575,C,9,68.27777777777777
2021-06-21,577.5,C,5,68.09
2021-06-21,580,C,12,67.66333333333334
2021-06-21,582.5,C,6,64.85833333333333
2021-06-21,585,C,14,63.00000000000001
2021-06-21,587.5,C,11,61.696363636363635
2021-06-21,590,C,9,61.408888888888896
2021-06-21,592.5,C,6,57.76666666666666
2021-06-21,595,C,6,61.451666666666675
2021-06-21,597.5,C,8,55.877500000000005
2021-06-21,600,C,152,54.7080263157895
2021-06-21,602.5,C,6,52.396666666666675
2021-06-21,605,C,9,52.526666666666664
2021-06-21,607.5,C,7,48.784285714285716
2021-06-21,610,C,16,47.52
2021-06-21,612.5,C,12,45.165
2021-06-21,615,C,16,45.64625
2021-06-21,617.5,C,12,44.11083333333334
2021-06-21,620,C,55,44.48436363636365
2021-06-21,622.5,C,11,43.71363636363636
2021-06-21,625,C,66,42.474090909090926
2021-06-21,630,C,83,41.148313253012034
2021-06-21,635,C,19,37.40473684210525
2021-06-21,640,C,180,34.275444444444446
2021-06-21,645,C,25,33.7936
2021-06-21,650,C,107,31.53663551401869
2021-06-21,655,C,16,28.837499999999995
2021-06-21,660,C,29,28.40689655172413
2021-06-21,665,C,58,26.309482758620714
2021-06-21,670,C,24,25.21083333333333
2021-06-21,675,C,8,23.1575
2021-06-21,680,C,17,21.70705882352941
2021-06-21,690,C,16,19.063125
2021-06-21,700,C,139,16.269352517985606
2021-06-21,710,C,15,13.881333333333336
2021-06-21,720,C,23,12.176521739130434
2021-06-21,730,C,36,10.750555555555557
2021-06-21,740,C,51,10.033921568627443
2021-06-21,750,C,152,8.443684210526305
2021-06-21,760,C,10,7.321
2021-06-21,770,C,11,6.581818181818182
2021-06-21,780,C,6,5.641666666666667
2021-06-21,790,C,2,5.449999999999999
2021-06-21,800,C,52,4.550384615384613
2021-06-21,810,C,10,4.0889999999999995
2021-06-21,820,C,3,3.8666666666666667
2021-06-21,830,C,4,3.425
2021-06-21,850,C,14,2.7599999999999993
2021-06-21,860,C,2,2.8200000000000003
2021-06-21,870,C,1,2.3
2021-06-21,880,C,2,2.45
2021-06-21,890,C,2,2.1799999999999997
2021-06-21,900,C,17,1.9982352941176469
2021-06-21,910,C,2,1.735
2021-06-21,950,C,3,1.3833333333333335
2021-06-21,960,C,18,1.2561111111111112
2021-06-21,980,C,2,1.15
2021-06-21,1000,C,11,1.1018181818181818
2021-06-21,1025,C,19,0.8821052631578951
2021-06-21,1050,C,1,0.94
2021-06-21,1100,C,5,0.658
2021-06-21,1200,C,1,0.5
2021-06-21,1225,C,8,0.435
2021-06-21,150,P,3,0.2866666666666667
2021-06-21,200,P,14,0.6200000000000001
2021-06-21,250,P,16,1.1324999999999998
2021-06-21,300,P,10,1.92
2021-06-21,310,P,2,2.1550000000000002
2021-06-21,320,P,7,2.37
2021-06-21,330,P,3,2.54
2021-06-21,340,P,4,2.65
2021-06-21,350,P,6,2.9466666666666668
2021-06-21,370,P,1,3.15
2021-06-21,380,P,1,3.7
2021-06-21,390,P,3,4.026666666666666
2021-06-21,400,P,18,4.050000000000001
2021-06-21,410,P,2,4.25
2021-06-21,420,P,15,4.575333333333334
2021-06-21,430,P,19,5.190526315789472
2021-06-21,440,P,28,5.3153571428571444
2021-06-21,450,P,23,5.874782608695653
2021-06-21,460,P,11,6.4018181818181805
2021-06-21,470,P,31,7.083225806451613
2021-06-21,480,P,23,7.733043478260869
2021-06-21,490,P,13,8.776923076923076
2021-06-21,500,P,58,9.542758620689652
2021-06-21,510,P,30,11.116000000000001
2021-06-21,520,P,34,12.001470588235295
2021-06-21,530,P,22,14.083636363636362
2021-06-21,535,P,11,14.097272727272726
2021-06-21,540,P,26,15.897692307692312
2021-06-21,545,P,9,17.113333333333333
2021-06-21,550,P,39,18.52794871794872
2021-06-21,555,P,6,19.166666666666664
2021-06-21,560,P,20,19.556000000000004
2021-06-21,565,P,5,20.062
2021-06-21,570,P,18,24.21833333333333
2021-06-21,575,P,17,25.874117647058824
2021-06-21,577.5,P,7,26.118571428571432
2021-06-21,580,P,21,25.827142857142857
2021-06-21,582.5,P,7,28.474285714285717
2021-06-21,585,P,13,29.05230769230769
2021-06-21,587.5,P,8,29.961250000000003
2021-06-21,590,P,18,28.333888888888893
2021-06-21,592.5,P,3,33.71666666666666
2021-06-21,595,P,31,29.945483870967745
2021-06-21,597.5,P,3,30.91
2021-06-21,600,P,68,33.25794117647058
2021-06-21,605,P,5,35.334
2021-06-21,607.5,P,1,34.9
2021-06-21,610,P,17,39.85588235294118
2021-06-21,612.5,P,3,40.526666666666664
2021-06-21,615,P,13,40.75615384615385
2021-06-21,617.5,P,10,43.039
2021-06-21,620,P,21,43.40380952380953
2021-06-21,622.5,P,11,44.275454545454544
2021-06-21,625,P,38,43.81578947368421
2021-06-21,630,P,23,45.97565217391305
2021-06-21,635,P,10,49.729000000000006
2021-06-21,640,P,6,52.46
2021-06-21,645,P,7,55.24142857142858
2021-06-21,650,P,19,57.34368421052631
2021-06-21,655,P,5,60.6
2021-06-21,665,P,1,65.37
2021-06-21,670,P,8,68.63000000000001
2021-06-21,675,P,3,73.40666666666668
2021-06-21,680,P,3,85.24666666666667
2021-06-21,690,P,9,84.32222222222222
2021-06-21,700,P,3,95.58
2021-06-21,710,P,5,103.75
2021-06-21,720,P,4,113.2475
2021-06-21,740,P,3,129.73
2021-06-21,750,P,2,135.69
2021-06-21,800,P,1,185.5
2021-06-21,820,P,1,209.11
2021-06-21,830,P,1,218.76
2021-06-21,920,P,2,301.2
2021-06-22,400,C,1,220.8
2021-06-22,500,C,11,130.58636363636361
2021-06-22,540,C,1,94.05
2021-06-22,550,C,2,89.59
2021-06-22,560,C,2,79
2021-06-22,565,C,2,74.9
2021-06-22,570,C,4,75.05000000000001
2021-06-22,575,C,4,70.9975
2021-06-22,577.5,C,5,67.5
2021-06-22,580,C,9,67.68777777777778
2021-06-22,582.5,C,10,64.20200000000001
2021-06-22,585,C,5,62.803999999999995
2021-06-22,587.5,C,4,64.1
2021-06-22,590,C,9,60.903333333333336
2021-06-22,592.5,C,15,61.29333333333333
2021-06-22,595,C,9,59.75
2021-06-22,597.5,C,7,55.11428571428571
2021-06-22,600,C,12,56.590833333333336
2021-06-22,602.5,C,1,53.7
2021-06-22,605,C,2,54.81
2021-06-22,607.5,C,3,49.28333333333333
2021-06-22,610,C,19,50.20263157894736
2021-06-22,612.5,C,2,49.4
2021-06-22,615,C,11,45.835454545454546
2021-06-22,617.5,C,14,44.912857142857135
2021-06-22,620,C,28,44.5567857142857
2021-06-22,622.5,C,15,43.074
2021-06-22,625,C,59,42.38983050847459
2021-06-22,630,C,67,39.77582089552238
2021-06-22,635,C,10,38.173
2021-06-22,640,C,60,35.35799999999999
2021-06-22,645,C,18,31.95166666666667
2021-06-22,650,C,85,30.775058823529395
2021-06-22,655,C,17,28.53294117647059
2021-06-22,660,C,22,28.12409090909091
2021-06-22,665,C,5,24.722
2021-06-22,670,C,26,24.12423076923077
2021-06-22,675,C,15,22.624666666666666
2021-06-22,680,C,17,21.083529411764708
2021-06-22,690,C,5,18.3
2021-06-22,700,C,84,16.022857142857134
2021-06-22,710,C,11,13.951818181818181
2021-06-22,720,C,30,12.174666666666665
2021-06-22,730,C,36,10.729444444444445
2021-06-22,740,C,13,9.27076923076923
2021-06-22,750,C,38,8.045263157894736
2021-06-22,760,C,19,7.128947368421052
2021-06-22,770,C,6,6.301666666666667
2021-06-22,780,C,9,5.5633333333333335
2021-06-22,790,C,16,4.924375
2021-06-22,800,C,36,4.47638888888889
2021-06-22,810,C,10,4.025
2021-06-22,820,C,2,3.6500000000000004
2021-06-22,830,C,4,3.315
2021-06-22,840,C,4,3.0324999999999998
2021-06-22,850,C,5,2.814
2021-06-22,860,C,1,2.36
2021-06-22,870,C,2,2.255
2021-06-22,880,C,4,2.16
2021-06-22,890,C,2,1.9849999999999999
2021-06-22,900,C,15,1.8399999999999996
2021-06-22,950,C,1,1.3
2021-06-22,970,C,1,1.25
2021-06-22,1000,C,4,1.05
2021-06-22,1025,C,4,0.9175
2021-06-22,1200,C,2,0.445
2021-06-22,1225,C,9,0.40222222222222226
2021-06-22,100,P,1,0.08
2021-06-22,150,P,3,0.3033333333333334
2021-06-22,200,P,3,0.6233333333333334
2021-06-22,250,P,4,1.1824999999999999
2021-06-22,300,P,7,1.8971428571428568
2021-06-22,310,P,8,2.07625
2021-06-22,320,P,7,2.2971428571428576
2021-06-22,330,P,14,2.524285714285714
2021-06-22,340,P,94,2.719148936170211
2021-06-22,350,P,53,2.95320754716981
2021-06-22,370,P,2,3.425
2021-06-22,400,P,9,4.321111111111112
2021-06-22,420,P,6,4.848333333333334
2021-06-22,430,P,2,5.125
2021-06-22,440,P,1,5.55
2021-06-22,450,P,6,6.081666666666667
2021-06-22,460,P,9,6.675555555555555
2021-06-22,470,P,11,7.263636363636365
2021-06-22,480,P,71,7.8459154929577535
2021-06-22,490,P,44,8.490227272727271
2021-06-22,500,P,54,9.435925925925929
2021-06-22,510,P,24,10.351666666666667
2021-06-22,520,P,14,11.65857142857143
2021-06-22,530,P,22,13.082727272727272
2021-06-22,535,P,12,13.704166666666667
2021-06-22,540,P,11,14.835454545454546
2021-06-22,545,P,6,16.115
2021-06-22,550,P,24,17.44
2021-06-22,555,P,9,17.85
2021-06-22,560,P,25,19.923200000000005
2021-06-22,565,P,13,21.265384615384615
2021-06-22,570,P,28,22.435000000000006
2021-06-22,575,P,9,23.596666666666668
2021-06-22,577.5,P,7,24.065714285714286
2021-06-22,580,P,14,24.45785714285714
2021-06-22,582.5,P,13,26.30923076923077
2021-06-22,585,P,18,27.615000000000006
2021-06-22,587.5,P,94,27.185531914893623
2021-06-22,590,P,94,27.908829787234026
2021-06-22,592.5,P,90,29.020555555555518
2021-06-22,595,P,102,29.96137254901958
2021-06-22,597.5,P,3,32.333333333333336
2021-06-22,600,P,51,32.67529411764706
2021-06-22,605,P,7,35.30714285714286
2021-06-22,607.5,P,4,36.9125
2021-06-22,610,P,14,36.607142857142854
2021-06-22,612.5,P,6,40.11666666666667
2021-06-22,615,P,15,38.91266666666666
2021-06-22,617.5,P,6,42.245000000000005
2021-06-22,620,P,40,41.58925000000001
2021-06-22,622.5,P,7,42.12571428571429
2021-06-22,625,P,29,43.833103448275864
2021-06-22,630,P,21,45.75238095238095
2021-06-22,635,P,3,48.406666666666666
2021-06-22,640,P,4,50.795
2021-06-22,645,P,1,52.85
2021-06-22,650,P,15,59.22799999999999
2021-06-22,655,P,2,61.825
2021-06-22,660,P,3,62.03333333333333
2021-06-22,670,P,11,71.13545454545454
2021-06-22,675,P,2,76.8
2021-06-22,680,P,5,76.106
2021-06-22,690,P,2,86.025
2021-06-22,720,P,1,107.11
2021-06-22,730,P,1,115.1
2021-06-22,740,P,1,122.8
2021-06-22,750,P,2,133.275
2021-06-22,800,P,1,177.88
2021-06-23,450,C,1,207
2021-06-23,480,C,2,176.25
2021-06-23,500,C,6,160.19500000000002
2021-06-23,530,C,1,129.35
2021-06-23,550,C,7,111.62714285714287
2021-06-23,555,C,2,110.57499999999999
2021-06-23,560,C,1,99.3
2021-06-23,565,C,6,101.22000000000001
2021-06-23,570,C,2,97.86
2021-06-23,575,C,7,93.03857142857143
2021-06-23,577.5,C,2,89.9
2021-06-23,580,C,2,86.74000000000001
2021-06-23,582.5,C,1,89.69
2021-06-23,585,C,3,86.93333333333334
2021-06-23,587.5,C,1,85.45
2021-06-23,590,C,1,82.89
2021-06-23,592.5,C,1,82.65
2021-06-23,595,C,3,79.68333333333332
2021-06-23,597.5,C,2,74.82499999999999
2021-06-23,600,C,34,74.66558823529411
2021-06-23,602.5,C,2,75.255
2021-06-23,605,C,9,69.76444444444445
2021-06-23,607.5,C,3,66.60000000000001
2021-06-23,610,C,13,65.92230769230768
2021-06-23,612.5,C,3,67.27
2021-06-23,615,C,2,63.81999999999999
2021-06-23,617.5,C,10,62.132000000000005
2021-06-23,620,C,42,60.49238095238094
2021-06-23,622.5,C,15,59.83200000000001
2021-06-23,625,C,48,56.71333333333334
2021-06-23,630,C,42,55.06071428571429
2021-06-23,635,C,42,52.12261904761905
2021-06-23,640,C,84,49.30059523809523
2021-06-23,645,C,70,46.53214285714283
2021-06-23,650,C,328,45.14192073170727
2021-06-23,655,C,118,43.78110169491525
2021-06-23,660,C,111,41.00414414414418
2021-06-23,665,C,34,38.132352941176485
2021-06-23,670,C,72,35.738749999999996
2021-06-23,675,C,48,33.83604166666667
2021-06-23,680,C,91,31.958461538461545
2021-06-23,690,C,40,28.037000000000013
2021-06-23,700,C,300,25.016200000000005
2021-06-23,710,C,61,21.52655737704918
2021-06-23,720,C,136,19.784044117647046
2021-06-23,730,C,80,17.03175000000001
2021-06-23,740,C,90,15.049333333333333
2021-06-23,750,C,168,13.509107142857138
2021-06-23,760,C,43,11.821860465116279
2021-06-23,770,C,42,10.857857142857144
2021-06-23,780,C,31,9.739354838709675
2021-06-23,790,C,26,8.199615384615386
2021-06-23,800,C,165,7.404666666666669
2021-06-23,810,C,19,6.483684210526317
2021-06-23,820,C,10,5.654999999999999
2021-06-23,830,C,14,5.505714285714285
2021-06-23,840,C,10,4.586
2021-06-23,850,C,38,4.413421052631578
2021-06-23,860,C,18,4.215000000000001
2021-06-23,870,C,1,3.63
2021-06-23,880,C,4,3.3499999999999996
2021-06-23,890,C,9,3.2044444444444444
2021-06-23,900,C,42,2.959047619047619
2021-06-23,910,C,5,2.698
2021-06-23,920,C,15,2.635333333333334
2021-06-23,930,C,1,2.3
2021-06-23,940,C,3,2.236666666666667
2021-06-23,950,C,8,2.0325
2021-06-23,960,C,11,1.9854545454545458
2021-06-23,970,C,7,1.8771428571428572
2021-06-23,1000,C,29,1.6199999999999999
2021-06-23,1025,C,12,1.3775000000000002
2021-06-23,1050,C,2,1.22
2021-06-23,1075,C,2,1.0950000000000002
2021-06-23,1100,C,11,1.0090909090909093
2021-06-23,1125,C,7,0.9742857142857142
2021-06-23,1150,C,1,0.66
2021-06-23,1175,C,1,0.52
2021-06-23,1200,C,10,0.6869999999999999
2021-06-23,1225,C,18,0.5961111111111113
2021-06-23,150,P,2,0.195
2021-06-23,200,P,6,0.47333333333333333
2021-06-23,250,P,28,0.9110714285714285
2021-06-23,300,P,10,1.5540000000000003
2021-06-23,310,P,5,1.738
2021-06-23,320,P,4,1.8475000000000001
2021-06-23,330,P,3,2.026666666666667
2021-06-23,340,P,1,2.39
2021-06-23,350,P,6,2.471666666666667
2021-06-23,370,P,13,2.8115384615384618
2021-06-23,380,P,4,3.0300000000000002
2021-06-23,390,P,7,3.2642857142857147
2021-06-23,400,P,15,3.5646666666666667
2021-06-23,410,P,3,3.8066666666666666
2021-06-23,420,P,5,4.152
2021-06-23,430,P,4,4.5675
2021-06-23,440,P,2,4.62
2021-06-23,450,P,17,5.042941176470588
2021-06-23,460,P,8,5.507499999999999
2021-06-23,470,P,8,5.90625
2021-06-23,480,P,13,6.403846153846155
2021-06-23,490,P,11,6.887272727272728
2021-06-23,500,P,49,7.684285714285715
2021-06-23,510,P,25,8.3688
2021-06-23,520,P,39,9.299743589743587
2021-06-23,530,P,37,10.351621621621627
2021-06-23,535,P,17,11.103529411764706
2021-06-23,540,P,33,11.53606060606061
2021-06-23,545,P,28,12.252857142857147
2021-06-23,550,P,64,12.99375
2021-06-23,555,P,18,13.707222222222223
2021-06-23,560,P,24,14.840833333333334
2021-06-23,565,P,41,15.883902439024386
2021-06-23,570,P,32,16.683125
2021-06-23,575,P,13,17.793846153846154
2021-06-23,577.5,P,18,18.331666666666663
2021-06-23,580,P,27,18.742962962962963
2021-06-23,582.5,P,14,19.424285714285713
2021-06-23,585,P,21,20.789047619047615
2021-06-23,587.5,P,5,21.526
2021-06-23,590,P,15,22.050666666666665
2021-06-23,592.5,P,2,21.825
2021-06-23,595,P,22,22.901818181818186
2021-06-23,597.5,P,16,23.959375
2021-06-23,600,P,106,24.419245283018867
2021-06-23,602.5,P,5,26.562
2021-06-23,605,P,32,25.8209375
2021-06-23,607.5,P,11,27.290909090909086
2021-06-23,610,P,26,27.6973076923077
2021-06-23,612.5,P,8,28.596249999999998
2021-06-23,615,P,16,29.264375000000005
2021-06-23,617.5,P,3,31.74
2021-06-23,620,P,29,31.39068965517241
2021-06-23,622.5,P,5,31.45
2021-06-23,625,P,47,33.29851063829787
2021-06-23,630,P,78,35.415000000000006
2021-06-23,635,P,35,37.675714285714285
2021-06-23,640,P,28,39.94678571428572
2021-06-23,645,P,42,41.69190476190478
2021-06-23,650,P,93,43.63602150537634
2021-06-23,655,P,27,45.84925925925926
2021-06-23,660,P,21,48.48190476190477
2021-06-23,665,P,12,51.5675
2021-06-23,670,P,15,54.227999999999994
2021-06-23,675,P,2,57.24
2021-06-23,680,P,15,61.583333333333336
2021-06-23,690,P,41,66.54439024390244
2021-06-23,700,P,27,73.20037037037038
2021-06-23,710,P,7,81.23428571428572
2021-06-23,720,P,5,87.404
2021-06-23,730,P,1,95.16
2021-06-23,740,P,4,103.17500000000001
2021-06-23,750,P,2,111.475
2021-06-23,840,P,1,199.85
2021-06-24,50,C,2,998.5
2021-06-24,100,C,2,998.5
2021-06-24,150,C,2,998.5
2021-06-24,200,C,2,998.5
2021-06-24,250,C,2,998.5
2021-06-24,300,C,2,998.5
2021-06-24,310,C,2,998.5
2021-06-24,320,C,2,998.5
2021-06-24,330,C,2,998.5
2021-06-24,340,C,2,998.5
2021-06-24,350,C,2,998.5
2021-06-24,360,C,2,998.5
2021-06-24,370,C,2,998.5
2021-06-24,380,C,3,769.5500000000001
2021-06-24,390,C,3,765.4166666666666
2021-06-24,400,C,2,998.5
2021-06-24,410,C,2,998.5
2021-06-24,420,C,2,998.5
2021-06-24,430,C,2,998.5
2021-06-24,440,C,2,998.5
2021-06-24,450,C,2,998.5
2021-06-24,460,C,2,998.5
2021-06-24,470,C,2,998.5
2021-06-24,480,C,3,739.2833333333333
2021-06-24,490,C,2,998.5
2021-06-24,500,C,10,344.467
2021-06-24,510,C,4,596.25
2021-06-24,520,C,3,723.5500000000001
2021-06-24,530,C,2,998.5
2021-06-24,535,C,2,998.5
2021-06-24,540,C,8,365.255
2021-06-24,545,C,2,998.5
2021-06-24,550,C,15,258.77200000000005
2021-06-24,555,C,4,570.2750000000001
2021-06-24,560,C,2,998.5
2021-06-24,565,C,5,475.16399999999993
2021-06-24,570,C,7,377.5142857142856
2021-06-24,575,C,12,269.1425
2021-06-24,577.5,C,3,708.5300000000001
2021-06-24,580,C,3,705.61
2021-06-24,582.5,C,2,998.5
2021-06-24,585,C,2,998.5
2021-06-24,587.5,C,2,998.5
2021-06-24,590,C,9,309.3666666666667
2021-06-24,592.5,C,5,465.18
2021-06-24,595,C,7,361.6085714285715
2021-06-24,597.5,C,7,357.0471428571429
2021-06-24,600,C,43,145.10837209302326
2021-06-24,602.5,C,11,261.76909090909095
2021-06-24,605,C,17,205.27941176470588
2021-06-24,607.5,C,11,262.95272727272726
2021-06-24,610,C,14,226.8407142857142
2021-06-24,612.5,C,8,320.125
2021-06-24,615,C,7,351.01714285714286
2021-06-24,617.5,C,8,319.4375
2021-06-24,620,C,39,135.1435897435897
2021-06-24,622.5,C,9,292.89222222222224
2021-06-24,625,C,33,137.41212121212124
2021-06-24,627.5,C,5,447.3
2021-06-24,630,C,63,107.79047619047617
2021-06-24,632.5,C,4,537.75
2021-06-24,635,C,19,175.11789473684212
2021-06-24,637.5,C,5,444.21999999999997
2021-06-24,640,C,65,104.13292307692306
2021-06-24,642.5,C,5,443.616
2021-06-24,645,C,26,145.5976923076923
2021-06-24,647.5,C,8,301.5125
2021-06-24,650,C,178,79.5388764044944
