TradingDate,CallPut,StrikePrice,Quantity
2021-06-17,P,990,0
2021-06-17,C,1000,63
2021-06-17,P,1000,0
2021-06-17,C,1025,1
2021-06-17,P,1025,0
2021-06-17,C,1050,11
2021-06-17,P,1050,0
2021-06-17,C,1075,1
2021-06-17,P,1075,0
2021-06-17,C,1100,10
2021-06-17,P,1100,0
2021-06-17,C,1125,1
2021-06-17,P,1125,0
2021-06-17,C,1150,10
2021-06-17,P,1150,0
2021-06-17,C,1175,0
2021-06-17,P,1175,0
2021-06-17,C,1200,10
2021-06-17,P,1200,0
2021-06-17,C,1225,131
2021-06-17,P,1225,1
2021-06-18,C,50,1
2021-06-18,P,50,0
2021-06-18,C,100,0
2021-06-18,P,100,13
2021-06-18,C,150,0
2021-06-18,P,150,3
2021-06-18,C,200,0
2021-06-18,P,200,28
2021-06-18,C,250,5
2021-06-18,P,250,416
2021-06-18,C,300,0
2021-06-18,P,300,63
2021-06-18,C,310,0
2021-06-18,P,310,150
2021-06-18,C,320,0
2021-06-18,P,320,23
2021-06-18,C,330,0
2021-06-18,P,330,2
2021-06-18,C,340,0
2021-06-18,P,340,37
2021-06-18,C,350,0
2021-06-18,P,350,55
2021-06-18,C,360,0
2021-06-18,P,360,26
2021-06-18,C,370,0
2021-06-18,P,370,5
2021-06-18,C,380,0
2021-06-18,P,380,52
2021-06-18,C,390,0
2021-06-18,P,390,24
2021-06-18,C,400,2
2021-06-18,P,400,40
2021-06-18,C,410,0
2021-06-18,P,410,31
2021-06-18,C,420,10
2021-06-18,P,420,23
2021-06-18,C,430,0
2021-06-18,P,430,21
2021-06-18,C,440,0
2021-06-18,P,440,51
2021-06-18,C,450,8
2021-06-18,P,450,113
2021-06-18,C,460,1
2021-06-18,P,460,73
2021-06-18,C,470,0
2021-06-18,P,470,98
2021-06-18,C,480,1
2021-06-18,P,480,112
2021-06-18,C,490,1
2021-06-18,P,490,251
2021-06-18,C,500,66
2021-06-18,P,500,394
2021-06-18,C,510,4
2021-06-18,P,510,193
2021-06-18,C,520,21
2021-06-18,P,520,107
2021-06-18,C,530,5
2021-06-18,P,530,106
2021-06-18,C,535,1
2021-06-18,P,535,35
2021-06-18,C,540,108
2021-06-18,P,540,103
2021-06-18,C,545,4
2021-06-18,P,545,34
2021-06-18,C,550,84
2021-06-18,P,550,101
2021-06-18,C,555,4
2021-06-18,P,555,38
2021-06-18,C,560,12
2021-06-18,P,560,59
2021-06-18,C,565,1
2021-06-18,P,565,27
2021-06-18,C,570,17
2021-06-18,P,570,46
2021-06-18,C,575,3
2021-06-18,P,575,55
2021-06-18,C,577.5,1
2021-06-18,P,577.5,26
2021-06-18,C,580,55
2021-06-18,P,580,95
2021-06-18,C,582.5,1
2021-06-18,P,582.5,12
2021-06-18,C,585,4
2021-06-18,P,585,54
2021-06-18,C,587.5,0
2021-06-18,P,587.5,5
2021-06-18,C,590,10
2021-06-18,P,590,189
2021-06-18,C,592.5,0
2021-06-18,P,592.5,38
2021-06-18,C,595,6
2021-06-18,P,595,82
2021-06-18,C,597.5,23
2021-06-18,P,597.5,53
2021-06-18,C,600,86
2021-06-18,P,600,224
2021-06-18,C,602.5,14
2021-06-18,P,602.5,17
2021-06-18,C,605,44
2021-06-18,P,605,68
2021-06-18,C,607.5,1122
2021-06-18,P,607.5,56
2021-06-18,C,610,138
2021-06-18,P,610,95
2021-06-18,C,612.5,14
2021-06-18,P,612.5,8
2021-06-18,C,615,38
2021-06-18,P,615,20
2021-06-18,C,617.5,15
2021-06-18,P,617.5,14
2021-06-18,C,620,68
2021-06-18,P,620,35
2021-06-18,C,622.5,18
2021-06-18,P,622.5,7
2021-06-18,C,625,181
2021-06-18,P,625,3
2021-06-18,C,630,53
2021-06-18,P,630,170
2021-06-18,C,635,13
2021-06-18,P,635,5
2021-06-18,C,640,81
2021-06-18,P,640,13
2021-06-18,C,645,55
2021-06-18,P,645,3
2021-06-18,C,650,569
2021-06-18,P,650,114
2021-06-18,C,655,18
2021-06-18,P,655,20
2021-06-18,C,660,30
2021-06-18,P,660,4
2021-06-18,C,665,95
2021-06-18,P,665,15
2021-06-18,C,670,122
2021-06-18,P,670,27
2021-06-18,C,675,20
2021-06-18,P,675,3
2021-06-18,C,680,98
2021-06-18,P,680,39
2021-06-18,C,690,156
2021-06-18,P,690,32
2021-06-18,C,700,384
2021-06-18,P,700,30
2021-06-18,C,710,94
2021-06-18,P,710,13
2021-06-18,C,720,2403
2021-06-18,P,720,14
2021-06-18,C,730,77
2021-06-18,P,730,41
2021-06-18,C,740,6296
2021-06-18,P,740,4
2021-06-18,C,750,1270
2021-06-18,P,750,1
2021-06-18,C,760,145
2021-06-18,P,760,0
2021-06-18,C,770,99
2021-06-18,P,770,2
2021-06-18,C,780,43
2021-06-18,P,780,1
2021-06-18,C,790,112
2021-06-18,P,790,1
2021-06-18,C,800,210
2021-06-18,P,800,10
2021-06-18,C,810,13
2021-06-18,P,810,0
2021-06-18,C,820,26
2021-06-18,P,820,1
2021-06-18,C,830,4
2021-06-18,P,830,0
2021-06-18,C,840,15
2021-06-18,P,840,0
2021-06-18,C,850,79
2021-06-18,P,850,0
2021-06-18,C,860,3
2021-06-18,P,860,0
2021-06-18,C,870,11
2021-06-18,P,870,4
2021-06-18,C,880,23
2021-06-18,P,880,0
2021-06-18,C,890,14
2021-06-18,P,890,0
2021-06-18,C,900,50
2021-06-18,P,900,0
2021-06-18,C,910,136
2021-06-18,P,910,0
2021-06-18,C,920,192
2021-06-18,P,920,0
2021-06-18,C,930,256
2021-06-18,P,930,0
2021-06-18,C,940,322
2021-06-18,P,940,0
2021-06-18,C,950,77
2021-06-18,P,950,0
2021-06-18,C,960,241
2021-06-18,P,960,0
2021-06-18,C,970,271
2021-06-18,P,970,0
2021-06-18,C,980,57
2021-06-18,P,980,0
2021-06-18,C,990,161
2021-06-18,P,990,0
2021-06-18,C,1000,70
2021-06-18,P,1000,0
2021-06-18,C,1025,60
2021-06-18,P,1025,0
2021-06-18,C,1050,11
2021-06-18,P,1050,0
2021-06-18,C,1075,1
2021-06-18,P,1075,0
2021-06-18,C,1100,38
2021-06-18,P,1100,0
2021-06-18,C,1125,1
2021-06-18,P,1125,0
2021-06-18,C,1150,10
2021-06-18,P,1150,0
2021-06-18,C,1175,0
2021-06-18,P,1175,0
2021-06-18,C,1200,10
2021-06-18,P,1200,0
2021-06-18,C,1225,131
2021-06-18,P,1225,1
2021-06-21,C,50,1
2021-06-21,P,50,0
2021-06-21,C,100,0
2021-06-21,P,100,18
2021-06-21,C,150,0
2021-06-21,P,150,4
2021-06-21,C,200,0
2021-06-21,P,200,53
2021-06-21,C,250,6
2021-06-21,P,250,557
2021-06-21,C,300,10
2021-06-21,P,300,76
2021-06-21,C,310,0
2021-06-21,P,310,151
2021-06-21,C,320,0
2021-06-21,P,320,58
2021-06-21,C,330,0
2021-06-21,P,330,2
2021-06-21,C,340,30
2021-06-21,P,340,36
2021-06-21,C,350,0
2021-06-21,P,350,56
2021-06-21,C,360,0
2021-06-21,P,360,27
2021-06-21,C,370,0
2021-06-21,P,370,5
2021-06-21,C,380,0
2021-06-21,P,380,53
2021-06-21,C,390,0
2021-06-21,P,390,28
2021-06-21,C,400,2
2021-06-21,P,400,69
2021-06-21,C,410,0
2021-06-21,P,410,32
2021-06-21,C,420,10
2021-06-21,P,420,23
2021-06-21,C,430,0
2021-06-21,P,430,109
2021-06-21,C,440,0
2021-06-21,P,440,84
2021-06-21,C,450,8
2021-06-21,P,450,211
2021-06-21,C,460,1
2021-06-21,P,460,75
2021-06-21,C,470,0
2021-06-21,P,470,99
2021-06-21,C,480,1
2021-06-21,P,480,150
2021-06-21,C,490,1
2021-06-21,P,490,265
2021-06-21,C,500,66
2021-06-21,P,500,397
2021-06-21,C,510,4
2021-06-21,P,510,217
2021-06-21,C,520,21
2021-06-21,P,520,128
2021-06-21,C,530,5
2021-06-21,P,530,123
2021-06-21,C,535,0
2021-06-21,P,535,62
2021-06-21,C,540,110
2021-06-21,P,540,110
2021-06-21,C,545,5
2021-06-21,P,545,36
2021-06-21,C,550,88
2021-06-21,P,550,132
2021-06-21,C,555,5
2021-06-21,P,555,38
2021-06-21,C,560,12
2021-06-21,P,560,116
2021-06-21,C,565,1
2021-06-21,P,565,35
2021-06-21,C,570,21
2021-06-21,P,570,52
2021-06-21,C,575,13
2021-06-21,P,575,62
2021-06-21,C,577.5,1
2021-06-21,P,577.5,26
2021-06-21,C,580,57
2021-06-21,P,580,144
2021-06-21,C,582.5,5
2021-06-21,P,582.5,14
2021-06-21,C,585,5
2021-06-21,P,585,83
2021-06-21,C,587.5,0
2021-06-21,P,587.5,4
2021-06-21,C,590,13
2021-06-21,P,590,188
2021-06-21,C,592.5,4
2021-06-21,P,592.5,38
2021-06-21,C,595,13
2021-06-21,P,595,96
2021-06-21,C,597.5,20
2021-06-21,P,597.5,46
2021-06-21,C,600,99
2021-06-21,P,600,249
2021-06-21,C,602.5,32
2021-06-21,P,602.5,47
2021-06-21,C,605,62
2021-06-21,P,605,172
2021-06-21,C,607.5,1122
2021-06-21,P,607.5,151
2021-06-21,C,610,148
2021-06-21,P,610,123
2021-06-21,C,612.5,12
2021-06-21,P,612.5,9
2021-06-21,C,615,43
2021-06-21,P,615,22
2021-06-21,C,617.5,36
2021-06-21,P,617.5,40
2021-06-21,C,620,119
2021-06-21,P,620,40
2021-06-21,C,622.5,29
2021-06-21,P,622.5,10
2021-06-21,C,625,94
2021-06-21,P,625,12
2021-06-21,C,630,114
2021-06-21,P,630,189
2021-06-21,C,635,30
2021-06-21,P,635,21
2021-06-21,C,640,125
2021-06-21,P,640,26
2021-06-21,C,645,355
2021-06-21,P,645,8
2021-06-21,C,650,5525
2021-06-21,P,650,125
2021-06-21,C,655,28
2021-06-21,P,655,20
2021-06-21,C,660,188
2021-06-21,P,660,5
2021-06-21,C,665,96
2021-06-21,P,665,27
2021-06-21,C,670,170
2021-06-21,P,670,28
2021-06-21,C,675,71
2021-06-21,P,675,5
2021-06-21,C,680,107
2021-06-21,P,680,40
2021-06-21,C,690,177
2021-06-21,P,690,35
2021-06-21,C,700,469
2021-06-21,P,700,31
2021-06-21,C,710,137
2021-06-21,P,710,13
2021-06-21,C,720,2433
2021-06-21,P,720,17
2021-06-21,C,730,92
2021-06-21,P,730,42
2021-06-21,C,740,6345
2021-06-21,P,740,4
2021-06-21,C,750,1285
2021-06-21,P,750,2
2021-06-21,C,760,169
2021-06-21,P,760,0
2021-06-21,C,770,116
2021-06-21,P,770,2
2021-06-21,C,780,73
2021-06-21,P,780,1
2021-06-21,C,790,113
2021-06-21,P,790,1
2021-06-21,C,800,241
2021-06-21,P,800,11
2021-06-21,C,810,15
2021-06-21,P,810,0
2021-06-21,C,820,68
2021-06-21,P,820,2
2021-06-21,C,830,5
2021-06-21,P,830,0
2021-06-21,C,840,16
2021-06-21,P,840,0
2021-06-21,C,850,80
2021-06-21,P,850,1
2021-06-21,C,860,3
2021-06-21,P,860,0
2021-06-21,C,870,16
2021-06-21,P,870,4
2021-06-21,C,880,23
2021-06-21,P,880,0
2021-06-21,C,890,21
2021-06-21,P,890,0
2021-06-21,C,900,84
2021-06-21,P,900,0
2021-06-21,C,910,136
2021-06-21,P,910,0
2021-06-21,C,920,193
2021-06-21,P,920,0
2021-06-21,C,930,256
2021-06-21,P,930,0
2021-06-21,C,940,323
2021-06-21,P,940,0
2021-06-21,C,950,77
2021-06-21,P,950,0
2021-06-21,C,960,241
2021-06-21,P,960,0
2021-06-21,C,970,270
2021-06-21,P,970,0
2021-06-21,C,980,57
2021-06-21,P,980,0
2021-06-21,C,990,161
2021-06-21,P,990,0
2021-06-21,C,1000,96
2021-06-21,P,1000,0
2021-06-21,C,1025,61
2021-06-21,P,1025,0
2021-06-21,C,1050,11
2021-06-21,P,1050,0
2021-06-21,C,1075,1
2021-06-21,P,1075,0
2021-06-21,C,1100,37
2021-06-21,P,1100,0
2021-06-21,C,1125,2
2021-06-21,P,1125,0
2021-06-21,C,1150,10
2021-06-21,P,1150,0
2021-06-21,C,1175,3
2021-06-21,P,1175,0
2021-06-21,C,1200,10
2021-06-21,P,1200,0
2021-06-21,C,1225,273
2021-06-21,P,1225,1
2021-06-22,C,50,1
2021-06-22,P,50,0
2021-06-22,C,100,0
2021-06-22,P,100,18
2021-06-22,C,150,0
2021-06-22,P,150,7
2021-06-22,C,200,0
2021-06-22,P,200,253
2021-06-22,C,250,6
2021-06-22,P,250,594
2021-06-22,C,300,10
2021-06-22,P,300,79
2021-06-22,C,310,0
2021-06-22,P,310,150
2021-06-22,C,320,0
2021-06-22,P,320,54
2021-06-22,C,330,0
2021-06-22,P,330,3
2021-06-22,C,340,30
2021-06-22,P,340,36
2021-06-22,C,350,0
2021-06-22,P,350,66
2021-06-22,C,360,0
2021-06-22,P,360,27
2021-06-22,C,370,0
2021-06-22,P,370,6
2021-06-22,C,380,0
2021-06-22,P,380,54
2021-06-22,C,390,0
2021-06-22,P,390,29
2021-06-22,C,400,2
2021-06-22,P,400,85
2021-06-22,C,410,0
2021-06-22,P,410,32
2021-06-22,C,420,10
2021-06-22,P,420,52
2021-06-22,C,430,0
2021-06-22,P,430,135
2021-06-22,C,440,0
2021-06-22,P,440,146
2021-06-22,C,450,8
2021-06-22,P,450,263
2021-06-22,C,460,1
2021-06-22,P,460,86
2021-06-22,C,470,0
2021-06-22,P,470,172
2021-06-22,C,480,1
2021-06-22,P,480,196
2021-06-22,C,490,1
2021-06-22,P,490,276
2021-06-22,C,500,67
2021-06-22,P,500,472
2021-06-22,C,510,4
2021-06-22,P,510,227
2021-06-22,C,520,23
2021-06-22,P,520,416
2021-06-22,C,530,5
2021-06-22,P,530,132
2021-06-22,C,535,0
2021-06-22,P,535,272
2021-06-22,C,540,110
2021-06-22,P,540,137
2021-06-22,C,545,4
2021-06-22,P,545,42
2021-06-22,C,550,92
2021-06-22,P,550,155
2021-06-22,C,555,5
2021-06-22,P,555,40
2021-06-22,C,560,2600
2021-06-22,P,560,130
2021-06-22,C,565,7
2021-06-22,P,565,46
2021-06-22,C,570,28
2021-06-22,P,570,89
2021-06-22,C,575,25
2021-06-22,P,575,69
2021-06-22,C,577.5,5
2021-06-22,P,577.5,26
2021-06-22,C,580,69
2021-06-22,P,580,158
2021-06-22,C,582.5,8
2021-06-22,P,582.5,24
2021-06-22,C,585,20
2021-06-22,P,585,97
2021-06-22,C,587.5,6
2021-06-22,P,587.5,14
2021-06-22,C,590,19
2021-06-22,P,590,187
2021-06-22,C,592.5,10
2021-06-22,P,592.5,38
2021-06-22,C,595,16
2021-06-22,P,595,82
2021-06-22,C,597.5,25
2021-06-22,P,597.5,47
2021-06-22,C,600,2724
2021-06-22,P,600,539
2021-06-22,C,602.5,33
2021-06-22,P,602.5,47
2021-06-22,C,605,65
2021-06-22,P,605,171
2021-06-22,C,607.5,1121
2021-06-22,P,607.5,151
2021-06-22,C,610,150
2021-06-22,P,610,138
2021-06-22,C,612.5,14
2021-06-22,P,612.5,11
2021-06-22,C,615,47
2021-06-22,P,615,24
2021-06-22,C,617.5,36
2021-06-22,P,617.5,41
2021-06-22,C,620,182
2021-06-22,P,620,49
2021-06-22,C,622.5,41
2021-06-22,P,622.5,12
2021-06-22,C,625,122
2021-06-22,P,625,31
2021-06-22,C,630,179
2021-06-22,P,630,256
2021-06-22,C,635,43
2021-06-22,P,635,10
2021-06-22,C,640,3575
2021-06-22,P,640,29
2021-06-22,C,645,357
2021-06-22,P,645,22
2021-06-22,C,650,5543
2021-06-22,P,650,120
2021-06-22,C,655,34
2021-06-22,P,655,13
2021-06-22,C,660,364
2021-06-22,P,660,5
2021-06-22,C,665,201
2021-06-22,P,665,27
2021-06-22,C,670,207
2021-06-22,P,670,59
2021-06-22,C,675,73
2021-06-22,P,675,10
2021-06-22,C,680,127
2021-06-22,P,680,40
2021-06-22,C,690,194
2021-06-22,P,690,29
2021-06-22,C,700,580
2021-06-22,P,700,40
2021-06-22,C,710,148
2021-06-22,P,710,13
2021-06-22,C,720,2448
2021-06-22,P,720,24
2021-06-22,C,730,127
2021-06-22,P,730,42
2021-06-22,C,740,6376
2021-06-22,P,740,7
2021-06-22,C,750,3997
2021-06-22,P,750,6
2021-06-22,C,760,178
2021-06-22,P,760,0
2021-06-22,C,770,128
2021-06-22,P,770,2
2021-06-22,C,780,76
2021-06-22,P,780,1
2021-06-22,C,790,115
2021-06-22,P,790,1
2021-06-22,C,800,295
2021-06-22,P,800,11
2021-06-22,C,810,17
2021-06-22,P,810,0
2021-06-22,C,820,68
2021-06-22,P,820,4
2021-06-22,C,830,6
2021-06-22,P,830,1
2021-06-22,C,840,16
2021-06-22,P,840,0
2021-06-22,C,850,99
2021-06-22,P,850,1
2021-06-22,C,860,5
2021-06-22,P,860,0
2021-06-22,C,870,16
2021-06-22,P,870,4
2021-06-22,C,880,21
2021-06-22,P,880,0
2021-06-22,C,890,29
2021-06-22,P,890,0
2021-06-22,C,900,111
2021-06-22,P,900,0
2021-06-22,C,910,138
2021-06-22,P,910,0
2021-06-22,C,920,193
2021-06-22,P,920,1
2021-06-22,C,930,256
2021-06-22,P,930,0
2021-06-22,C,940,323
2021-06-22,P,940,0
2021-06-22,C,950,77
2021-06-22,P,950,0
2021-06-22,C,960,252
2021-06-22,P,960,0
2021-06-22,C,970,270
2021-06-22,P,970,0
2021-06-22,C,980,65
2021-06-22,P,980,0
2021-06-22,C,990,161
2021-06-22,P,990,0
2021-06-22,C,1000,103
2021-06-22,P,1000,0
2021-06-22,C,1025,97
2021-06-22,P,1025,0
2021-06-22,C,1050,12
2021-06-22,P,1050,0
2021-06-22,C,1075,1
2021-06-22,P,1075,0
2021-06-22,C,1100,57
2021-06-22,P,1100,0
2021-06-22,C,1125,2
2021-06-22,P,1125,0
2021-06-22,C,1150,10
2021-06-22,P,1150,0
2021-06-22,C,1175,3
2021-06-22,P,1175,0
2021-06-22,C,1200,10
2021-06-22,P,1200,0
2021-06-22,C,1225,231
2021-06-22,P,1225,1
2021-06-23,C,50,1
2021-06-23,P,50,0
2021-06-23,C,100,0
2021-06-23,P,100,18
2021-06-23,C,150,0
2021-06-23,P,150,9
2021-06-23,C,200,0
2021-06-23,P,200,256
2021-06-23,C,250,6
2021-06-23,P,250,604
2021-06-23,C,300,10
2021-06-23,P,300,93
2021-06-23,C,310,0
2021-06-23,P,310,149
2021-06-23,C,320,0
2021-06-23,P,320,55
2021-06-23,C,330,0
2021-06-23,P,330,10
2021-06-23,C,340,30
2021-06-23,P,340,61
2021-06-23,C,350,0
2021-06-23,P,350,80
2021-06-23,C,360,0
2021-06-23,P,360,27
2021-06-23,C,370,0
2021-06-23,P,370,9
2021-06-23,C,380,0
2021-06-23,P,380,54
2021-06-23,C,390,0
2021-06-23,P,390,29
2021-06-23,C,400,2
2021-06-23,P,400,86
2021-06-23,C,410,0
2021-06-23,P,410,32
2021-06-23,C,420,10
2021-06-23,P,420,69
2021-06-23,C,430,0
2021-06-23,P,430,137
2021-06-23,C,440,0
2021-06-23,P,440,145
2021-06-23,C,450,8
2021-06-23,P,450,268
2021-06-23,C,460,1
2021-06-23,P,460,85
2021-06-23,C,470,0
2021-06-23,P,470,169
2021-06-23,C,480,1
2021-06-23,P,480,347
2021-06-23,C,490,1
2021-06-23,P,490,384
2021-06-23,C,500,67
2021-06-23,P,500,563
2021-06-23,C,510,4
2021-06-23,P,510,274
2021-06-23,C,520,23
2021-06-23,P,520,426
2021-06-23,C,530,5
2021-06-23,P,530,145
2021-06-23,C,535,0
2021-06-23,P,535,287
2021-06-23,C,540,110
2021-06-23,P,540,146
2021-06-23,C,545,4
2021-06-23,P,545,52
2021-06-23,C,550,90
2021-06-23,P,550,254
2021-06-23,C,555,5
2021-06-23,P,555,52
2021-06-23,C,560,2600
2021-06-23,P,560,167
2021-06-23,C,565,9
2021-06-23,P,565,45
2021-06-23,C,570,28
2021-06-23,P,570,122
2021-06-23,C,575,29
2021-06-23,P,575,71
2021-06-23,C,577.5,8
2021-06-23,P,577.5,51
2021-06-23,C,580,71
2021-06-23,P,580,145
2021-06-23,C,582.5,17
2021-06-23,P,582.5,43
2021-06-23,C,585,25
2021-06-23,P,585,200
2021-06-23,C,587.5,11
2021-06-23,P,587.5,501
2021-06-23,C,590,27
2021-06-23,P,590,627
2021-06-23,C,592.5,28
2021-06-23,P,592.5,503
2021-06-23,C,595,27
2021-06-23,P,595,556
2021-06-23,C,597.5,28
2021-06-23,P,597.5,47
2021-06-23,C,600,2699
2021-06-23,P,600,566
2021-06-23,C,602.5,32
2021-06-23,P,602.5,47
2021-06-23,C,605,64
2021-06-23,P,605,178
2021-06-23,C,607.5,1120
2021-06-23,P,607.5,155
2021-06-23,C,610,144
2021-06-23,P,610,152
2021-06-23,C,612.5,15
2021-06-23,P,612.5,16
2021-06-23,C,615,55
2021-06-23,P,615,35
2021-06-23,C,617.5,37
2021-06-23,P,617.5,42
2021-06-23,C,620,183
2021-06-23,P,620,177
2021-06-23,C,622.5,54
2021-06-23,P,622.5,18
2021-06-23,C,625,155
2021-06-23,P,625,39
2021-06-23,C,630,262
2021-06-23,P,630,280
2021-06-23,C,635,48
2021-06-23,P,635,14
2021-06-23,C,640,3602
2021-06-23,P,640,31
2021-06-23,C,645,365
2021-06-23,P,645,22
2021-06-23,C,650,5547
2021-06-23,P,650,154
2021-06-23,C,655,39
2021-06-23,P,655,21
2021-06-23,C,660,365
2021-06-23,P,660,12
2021-06-23,C,665,201
2021-06-23,P,665,27
2021-06-23,C,670,222
2021-06-23,P,670,60
2021-06-23,C,675,83
2021-06-23,P,675,12
2021-06-23,C,680,131
2021-06-23,P,680,60
2021-06-23,C,690,193
2021-06-23,P,690,29
2021-06-23,C,700,665
2021-06-23,P,700,40
2021-06-23,C,710,147
2021-06-23,P,710,13
2021-06-23,C,720,2478
2021-06-23,P,720,25
2021-06-23,C,730,249
2021-06-23,P,730,43
2021-06-23,C,740,6390
2021-06-23,P,740,8
2021-06-23,C,750,4022
2021-06-23,P,750,8
2021-06-23,C,760,191
2021-06-23,P,760,0
2021-06-23,C,770,131
2021-06-23,P,770,2
2021-06-23,C,780,96
2021-06-23,P,780,1
2021-06-23,C,790,125
2021-06-23,P,790,1
2021-06-23,C,800,368
2021-06-23,P,800,39
2021-06-23,C,810,36
2021-06-23,P,810,0
2021-06-23,C,820,67
2021-06-23,P,820,4
2021-06-23,C,830,10
2021-06-23,P,830,1
2021-06-23,C,840,18
2021-06-23,P,840,0
2021-06-23,C,850,105
2021-06-23,P,850,1
2021-06-23,C,860,5
2021-06-23,P,860,0
2021-06-23,C,870,16
2021-06-23,P,870,4
2021-06-23,C,880,24
2021-06-23,P,880,0
2021-06-23,C,890,34
2021-06-23,P,890,0
2021-06-23,C,900,125
2021-06-23,P,900,0
2021-06-23,C,910,138
2021-06-23,P,910,0
2021-06-23,C,920,193
2021-06-23,P,920,1
2021-06-23,C,930,256
2021-06-23,P,930,0
2021-06-23,C,940,323
2021-06-23,P,940,0
2021-06-23,C,950,77
2021-06-23,P,950,0
2021-06-23,C,960,252
2021-06-23,P,960,0
2021-06-23,C,970,271
2021-06-23,P,970,0
2021-06-23,C,980,65
2021-06-23,P,980,0
2021-06-23,C,990,161
2021-06-23,P,990,0
2021-06-23,C,1000,105
2021-06-23,P,1000,0
2021-06-23,C,1025,116
2021-06-23,P,1025,0
2021-06-23,C,1050,12
2021-06-23,P,1050,0
2021-06-23,C,1075,1
2021-06-23,P,1075,0
2021-06-23,C,1100,57
2021-06-23,P,1100,0
2021-06-23,C,1125,2
2021-06-23,P,1125,0
2021-06-23,C,1150,10
2021-06-23,P,1150,0
2021-06-23,C,1175,3
2021-06-23,P,1175,0
2021-06-23,C,1200,10
2021-06-23,P,1200,0
2021-06-23,C,1225,253
2021-06-23,P,1225,1
2021-06-24,C,50,1
2021-06-24,P,50,0
2021-06-24,C,100,0
2021-06-24,P,100,18
2021-06-24,C,150,0
2021-06-24,P,150,9
2021-06-24,C,200,0
2021-06-24,P,200,261
2021-06-24,C,250,6
2021-06-24,P,250,613
2021-06-24,C,300,10
2021-06-24,P,300,103
2021-06-24,C,310,0
2021-06-24,P,310,146
2021-06-24,C,320,0
2021-06-24,P,320,58
2021-06-24,C,330,0
2021-06-24,P,330,16
2021-06-24,C,340,30
2021-06-24,P,340,61
2021-06-24,C,350,0
2021-06-24,P,350,109
2021-06-24,C,360,0
2021-06-24,P,360,27
2021-06-24,C,370,0
2021-06-24,P,370,14
2021-06-24,C,380,0
2021-06-24,P,380,58
2021-06-24,C,390,0
2021-06-24,P,390,44
2021-06-24,C,400,2
2021-06-24,P,400,87
2021-06-24,C,410,0
2021-06-24,P,410,35
2021-06-24,C,420,10
2021-06-24,P,420,74
2021-06-24,C,430,0
2021-06-24,P,430,135
2021-06-24,C,440,0
2021-06-24,P,440,144
2021-06-24,C,450,8
2021-06-24,P,450,269
2021-06-24,C,460,1
2021-06-24,P,460,84
2021-06-24,C,470,0
2021-06-24,P,470,200
2021-06-24,C,480,2
2021-06-24,P,480,345
2021-06-24,C,490,1
2021-06-24,P,490,386
2021-06-24,C,500,69
2021-06-24,P,500,632
2021-06-24,C,510,4
2021-06-24,P,510,269
2021-06-24,C,520,23
2021-06-24,P,520,374
2021-06-24,C,530,6
2021-06-24,P,530,162
2021-06-24,C,535,0
2021-06-24,P,535,290
2021-06-24,C,540,110
2021-06-24,P,540,169
2021-06-24,C,545,4
2021-06-24,P,545,90
2021-06-24,C,550,92
2021-06-24,P,550,261
2021-06-24,C,555,44
2021-06-24,P,555,64
2021-06-24,C,560,2601
2021-06-24,P,560,175
2021-06-24,C,565,139
2021-06-24,P,565,78
2021-06-24,C,570,28
2021-06-24,P,570,165
2021-06-24,C,575,188
2021-06-24,P,575,83
2021-06-24,C,577.5,9
2021-06-24,P,577.5,49
2021-06-24,C,580,71
2021-06-24,P,580,170
2021-06-24,C,582.5,17
2021-06-24,P,582.5,47
2021-06-24,C,585,25
2021-06-24,P,585,211
2021-06-24,C,587.5,12
2021-06-24,P,587.5,503
2021-06-24,C,590,27
2021-06-24,P,590,625
2021-06-24,C,592.5,30
2021-06-24,P,592.5,507
2021-06-24,C,595,27
2021-06-24,P,595,563
2021-06-24,C,597.5,28
2021-06-24,P,597.5,64
2021-06-24,C,600,2790
2021-06-24,P,600,608
2021-06-24,C,602.5,31
2021-06-24,P,602.5,40
2021-06-24,C,605,57
2021-06-24,P,605,218
2021-06-24,C,607.5,1117
2021-06-24,P,607.5,158
2021-06-24,C,610,144
2021-06-24,P,610,189
2021-06-24,C,612.5,14
2021-06-24,P,612.5,24
2021-06-24,C,615,55
2021-06-24,P,615,44
2021-06-24,C,617.5,33
2021-06-24,P,617.5,44
2021-06-24,C,620,194
2021-06-24,P,620,172
2021-06-24,C,622.5,46
2021-06-24,P,622.5,24
2021-06-24,C,625,126
2021-06-24,P,625,102
2021-06-24,C,630,319
2021-06-24,P,630,195
2021-06-24,C,635,80
2021-06-24,P,635,27
2021-06-24,C,640,3675
2021-06-24,P,640,67
2021-06-24,C,645,414
2021-06-24,P,645,80
2021-06-24,C,650,5616
2021-06-24,P,650,221
2021-06-24,C,655,130
2021-06-24,P,655,67
2021-06-24,C,660,416
2021-06-24,P,660,50
2021-06-24,C,665,264
2021-06-24,P,665,40
2021-06-24,C,670,299
2021-06-24,P,670,74
2021-06-24,C,675,152
2021-06-24,P,675,11
2021-06-24,C,680,234
2021-06-24,P,680,79
2021-06-24,C,690,236
2021-06-24,P,690,109
2021-06-24,C,700,1214
2021-06-24,P,700,93
2021-06-24,C,710,225
2021-06-24,P,710,27
2021-06-24,C,720,2813
2021-06-24,P,720,32
2021-06-24,C,730,222
2021-06-24,P,730,44
